                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     76,                  1.676,                 0.8711,                0.86739,                0.79391,                0.70335,                0.79323,                0.38751,                 1.6845,                0.93522,                0.83643,              0.0097907,              0.0097907,              0.0097907
                     77,                 1.7048,                0.87793,                0.86739,                0.78723,                0.69596,                0.78359,                0.38425,                 1.6784,                0.95573,                0.83571,              0.0097879,              0.0097879,              0.0097879
                     78,                 1.6926,                0.87716,                 0.8688,                0.80045,                0.72098,                0.80467,                 0.4063,                 1.5967,                0.83211,                0.82811,               0.009785,               0.009785,               0.009785
                     79,                 1.6771,                 0.8651,                 0.8658,                0.78747,                 0.7028,                0.78815,                0.38799,                 1.6742,                0.89659,                0.83628,              0.0097822,              0.0097822,              0.0097822
                     80,                 1.6617,                0.86118,                0.86612,                0.79753,                0.72407,                0.80532,                0.40457,                 1.6327,                0.89265,                 0.8329,              0.0097794,              0.0097794,              0.0097794
                     81,                 1.6782,                0.87253,                0.86518,                0.79674,                0.71361,                0.79948,                0.39816,                 1.6338,                0.91082,                0.83256,              0.0097765,              0.0097765,              0.0097765
                     82,                 1.6547,                0.85796,                0.86533,                0.79641,                0.71651,                0.80069,                0.39584,                  1.636,                0.86332,                0.83218,              0.0097737,              0.0097737,              0.0097737
                     83,                 1.6641,                0.86259,                0.86442,                0.80419,                0.71073,                0.79876,                0.39255,                 1.6455,                0.87101,                0.83348,              0.0097709,              0.0097709,              0.0097709
                     84,                 1.6548,                0.84937,                0.86321,                 0.7971,                0.70601,                 0.7945,                0.38716,                 1.6776,                0.90326,                0.83555,              0.0097681,              0.0097681,              0.0097681
                     85,                 1.6664,                0.85605,                0.86379,                0.80462,                0.71751,                0.80384,                0.40985,                 1.5735,                0.85834,                0.82562,              0.0097652,              0.0097652,              0.0097652
                     86,                 1.6549,                0.85238,                 0.8652,                0.80519,                0.72072,                0.80993,                0.41699,                 1.5536,                0.82671,                0.82384,              0.0097624,              0.0097624,              0.0097624
                     87,                 1.6566,                0.85819,                0.86415,                0.79866,                0.71656,                0.80351,                0.40172,                 1.6247,                 0.8553,                0.83115,              0.0097596,              0.0097596,              0.0097596
                     88,                 1.6689,                0.85185,                 0.8686,                0.80696,                0.72181,                0.80939,                0.41057,                 1.5952,                0.83444,                 0.8271,              0.0097567,              0.0097567,              0.0097567
                     89,                 1.6598,                0.85316,                0.86409,                0.80943,                0.72262,                 0.8117,                0.41149,                 1.5907,                0.82877,                0.82651,              0.0097539,              0.0097539,              0.0097539
                     90,                 1.6472,                0.85343,                0.86569,                0.81038,                0.73248,                0.81422,                0.41149,                  1.591,                0.83474,                0.82821,              0.0097511,              0.0097511,              0.0097511
                     91,                 1.6573,                0.84227,                0.86304,                0.80476,                0.73038,                0.81344,                0.41292,                 1.5878,                 0.8548,                0.82747,              0.0097483,              0.0097483,              0.0097483
                     92,                 1.6538,                 0.8525,                0.86442,                0.81636,                0.73012,                0.81704,                0.42095,                  1.541,                0.82659,                0.82187,              0.0097454,              0.0097454,              0.0097454
                     93,                 1.6458,                0.85048,                0.85963,                0.80728,                0.72681,                 0.8115,                0.41035,                   1.59,                0.82363,                0.82625,              0.0097426,              0.0097426,              0.0097426
                     94,                 1.6516,                0.84578,                 0.8625,                0.80279,                0.72604,                0.80982,                0.40894,                 1.5976,                0.85256,                0.82762,              0.0097398,              0.0097398,              0.0097398
                     95,                 1.6441,                0.83555,                0.85791,                0.80895,                0.73303,                0.81924,                0.42528,                 1.5367,                0.82351,                0.82042,              0.0097369,              0.0097369,              0.0097369
                     96,                 1.6448,                 0.8442,                0.86031,                0.80296,                0.73591,                0.81654,                0.42004,                 1.5546,                 0.8434,                0.82247,              0.0097341,              0.0097341,              0.0097341
