                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    101,                 1.2807,                0.71408,                 0.9661,                0.94519,                 0.9445,                0.96778,                0.63174,                 1.1482,                 0.6969,                0.94177,                0.00901,                0.00901,                0.00901
                    102,                 1.2573,                0.69958,                0.96771,                0.95264,                0.90813,                0.96396,                0.58345,                 1.2656,                0.68798,                0.95774,              0.0090001,              0.0090001,              0.0090001
                    103,                 1.3479,                0.75115,                0.98456,                0.96126,                0.93206,                 0.9704,                0.63106,                 1.1749,                0.62635,                 0.9248,              0.0089902,              0.0089902,              0.0089902
                    104,                 1.2667,                 0.6842,                0.94797,                0.92922,                0.81658,                0.91601,                0.54821,                 1.3673,                0.77119,                0.96544,              0.0089803,              0.0089803,              0.0089803
                    105,                 1.3636,                0.71896,                0.98796,                0.96656,                0.94057,                0.97889,                0.59401,                 1.3109,                 0.6279,                0.96232,              0.0089704,              0.0089704,              0.0089704
                    106,                 1.2817,                0.67975,                0.96567,                0.93307,                0.91483,                0.96678,                0.59892,                 1.2557,                0.70427,                0.93976,              0.0089605,              0.0089605,              0.0089605
                    107,                 1.3759,                0.76662,                0.99275,                0.95879,                0.93517,                  0.977,                0.61237,                 1.2574,                0.68103,                0.95351,              0.0089506,              0.0089506,              0.0089506
                    108,                 1.2416,                0.68753,                0.93106,                0.94559,                0.94163,                  0.971,                0.62926,                 1.2092,                0.67249,                0.93926,              0.0089407,              0.0089407,              0.0089407
                    109,                 1.3286,                0.70166,                 1.0095,                0.94887,                  0.911,                 0.9577,                0.61553,                 1.2227,                0.74444,                0.93665,              0.0089308,              0.0089308,              0.0089308
                    110,                 1.2541,                0.70523,                0.93459,                0.93735,                0.88804,                0.95192,                0.54138,                 1.3759,                0.76237,                0.97443,              0.0089209,              0.0089209,              0.0089209
                    111,                   1.21,                 0.6768,                0.93675,                0.93855,                0.91005,                0.96207,                 0.6078,                 1.2301,                 0.6797,                0.96677,               0.008911,               0.008911,               0.008911
                    112,                 1.2381,                0.68101,                0.94205,                0.92127,                0.84498,                0.90279,                0.37007,                 2.0616,                0.95674,                 1.1782,              0.0089011,              0.0089011,              0.0089011
                    113,                 1.2026,                0.69554,                 0.9375,                0.97027,                0.94067,                0.97547,                0.60786,                 1.1621,                 0.6268,                0.93245,              0.0088912,              0.0088912,              0.0088912
